newspaper,language,date,url,text,toxicity,severe_toxicity,obscene,identity_attack,insult,threat,sexual_explicit,positive,neutral,negative
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/opinion/coming-ai-war-truth-triumph-over-propaganda,The coming AI war will be about whether truth can triumph over propaganda,0.000427,0.000030,0.000186,0.000109,0.000174,0.000054,0.000029,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/opinion/californias-killjoy-bureaucracy-killing-states-rebel-spirit-freedom,California’s killjoy bureaucracy is crushing the state’s rebel spirit and freedom,0.010730,0.000014,0.000134,0.000356,0.002525,0.000072,0.000027,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/world/trump-brings-new-heat-controversial-un-agency-alleged-hamas-ties-engulf-scores-employees,Trump brings new heat to controversial UN agency as alleged Hamas ties engulf scores of employees,0.000763,0.000020,0.000133,0.000128,0.000242,0.000032,0.000020,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/world/norway-faces-backlash-over-deeply-racist-proposal-jail-citizens-west-bank-business,Norway faces backlash over 'deeply racist' proposal to jail citizens for West Bank business,0.045022,0.000021,0.000198,0.003791,0.006422,0.000115,0.000071,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/world/irans-drone-hunt-escalates-tehran-targets-us-spy-tech-expose-battlefield-secrets,Iran’s drone hunt escalates as Tehran targets US spy tech to expose battlefield secrets,0.000878,0.000027,0.000114,0.000308,0.000156,0.000074,0.000026,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/world/irans-regime-came-teenage-twins-fate-offers-glimpse-tehrans-widening-death-campaign,Iran's regime came for teenage twins. Their fate offers a glimpse of Tehran's widening death campaign,0.028023,0.000030,0.000215,0.000727,0.008154,0.000547,0.000070,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/opinion/trump-fighting-iran-strategic-clarity-america-winning,Trump is fighting Iran with strategic clarity — and America is winning,0.000722,0.000016,0.000102,0.000140,0.000258,0.000032,0.000017,100.000000,0.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/opinion/world-debating-sanctions-against-israel-i-am-watching-young-warriors-rebuild-lives,The world is debating sanctions against Israel. I am watching young warriors rebuild their lives,0.000511,0.000022,0.000109,0.000146,0.000144,0.000051,0.000024,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/opinion/spent-decades-preparing-another-9-11-attack-may-look-totally-different,We spent decades preparing for another 9/11. Another attack may look totally different,0.004184,0.000085,0.000279,0.000828,0.000327,0.001012,0.000073,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/health/mysterious-disease-sending-young-healthy-texas-workers-kidney-failure,"Mysterious disease sending young, healthy Texas workers into kidney failure",0.008932,0.000037,0.000165,0.001018,0.001417,0.000440,0.000132,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/health/common-bedroom-mistake-quietly-taking-toll-your-health-experts-say,"Common bedroom mistake could be quietly taking a toll on your health, experts say",0.000477,0.000019,0.000093,0.000098,0.000161,0.000031,0.000019,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/us/injured-louisiana-boy-hailed-superhero-seeking-help-deadly-stabbing-rampage,Injured Louisiana boy hailed a 'superhero' for seeking help during deadly stabbing rampage,0.076921,0.000103,0.000687,0.000817,0.004869,0.010821,0.000426,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/us/florida-woman-allegedly-drugs-man-met-club-steals-nearly-100k-rolex-police,"Florida woman allegedly drugs man she met at club, steals his nearly $100K Rolex: police",0.061803,0.000234,0.000984,0.014140,0.005262,0.001433,0.004376,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/us/charlie-kirk-family-alleges-uvu-knew-rooftop-security-risk-before-assassination-legal-filing,Charlie Kirk's family alleges UVU knew of rooftop security risk before his assassination: legal filing,0.001751,0.000035,0.000159,0.000216,0.000231,0.000161,0.000035,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/us/multiple-death-sentences-different-states-carried-out-within-24-hours-not-very-common,Multiple death sentences in different states are set to be carried out within 24 hours: 'Not very common',0.003826,0.000082,0.000203,0.000627,0.000206,0.001270,0.000068,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/outkick-analysis/universities-across-america-honor-victims-9-11-terrorist-attacks-memorial-stair-climbs,Universities across America honor the victims of the 9/11 terrorist attacks with memorial stair climbs,0.002226,0.000034,0.000114,0.000478,0.000219,0.000070,0.000028,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/us/im-coming-home-last-words-haunt-911-daughter-25-years-later-builds-legacy-his-honor,‘I’m coming home’: Last words haunt a 9/11 daughter 25 years later as she builds a legacy in his honor,0.000943,0.000028,0.000157,0.000132,0.000241,0.000057,0.000082,100.000000,0.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/media/americans-born-9-11-mark-25-years-acts-service-trading-personal-celebration-honor,"Americans born on 9/11 mark 25 years with acts of service, trading personal celebration for honor",0.001231,0.000043,0.000222,0.000444,0.000251,0.000052,0.000033,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/health/navy-veterans-reunite-30-years-grueling-cross-country-bike-challenge-honoring-911,Navy veterans reunite after 30 years for 'grueling' cross-country bike challenge honoring 9/11,0.000615,0.000027,0.000150,0.000133,0.000236,0.000042,0.000019,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/us/us-military-releases-footage-massive-operation-rescue-injured-airman-stranded-inside-iran,US military releases footage of massive operation to rescue injured airman stranded inside Iran,0.002163,0.000014,0.000101,0.000156,0.000812,0.000035,0.000023,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/politics/pentagon-reveals-secret-space-weapons-already-orbit-wont-say-what-they-do,Pentagon reveals secret space weapons are already in orbit — but won't say what they do,0.000400,0.000031,0.000187,0.000109,0.000180,0.000050,0.000029,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/us/army-veteran-paratrooper-deployed-iraq-afghanistan-helping-rescue-fox-news-reporter-dead-50,"Army veteran paratrooper who deployed to Iraq, Afghanistan before helping rescue Fox News reporter dead at 50",0.002591,0.000022,0.000121,0.000193,0.000560,0.000105,0.000022,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/entertainment/macklemores-long-history-controversy-from-grammy-wins-free-palestine-concert-remarks,Macklemore's long history of controversy from Grammy wins to 'Free Palestine' concert remarks,0.000679,0.000024,0.000152,0.000150,0.000289,0.000036,0.000020,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/entertainment/prince-harry-meghan-markles-school-run-problems-shouldnt-come-surprise-royal-expert-says,"Prince Harry, Meghan Markle’s school-run problems shouldn’t 'come as a surprise,’ royal expert says",0.001066,0.000021,0.000163,0.000172,0.000454,0.000032,0.000049,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/entertainment/sally-field-remembers-shopping-walmart-dolly-parton-can-you-imagine-all-us,Sally Field remembers shopping at Walmart with Dolly Parton: ‘Can you imagine all of us?’,0.000670,0.000015,0.000121,0.000079,0.000265,0.000027,0.000020,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/entertainment/kelsea-ballerini-flaunts-her-abs-red-bikini-she-rings-her-33rd-birthday,Kelsea Ballerini flaunts her abs in red bikini as she rings in her 33rd birthday,0.212260,0.000716,0.007208,0.001435,0.006406,0.002012,0.187212,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/sports/mlb-postseason-wild-card-playoffs-standings-2026,"2026 MLB Playoff Picture, Standings: Brewers Wrap Up NL Central Crown",0.000303,0.000164,0.001129,0.000418,0.000941,0.000170,0.000078,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/sports/misiorowski-tosses-5-shutout-innings-brewers-top-pirates-51-to-win-4th-straight-nl-central-title,Misiorowski Powers Brewers To A 4th Straight NL Central Title,0.000267,0.000162,0.000906,0.000386,0.000963,0.000127,0.000059,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/sports/nfl-catchup-ben-johnson-explains-bears-scoring-outburst-latest-injury-updates,NFL Catchup: Ben Johnson Explains Bears Scoring Outburst; Latest Injury Updates,0.000423,0.000041,0.000301,0.000161,0.000338,0.000052,0.000035,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/sports/mahomes-mountain-week-2-the-prince-who-promised-claims-top-spot,Mahomes Mountain Week 2:  'The Prince Who Was Promised' Claims The Top Spot,0.000313,0.000022,0.000123,0.000094,0.000181,0.000027,0.000021,100.000000,0.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/us/3-dead-1-hospitalized-news-helicopter-crashes-los-angeles-commercial-area,"3 dead, 1 hospitalized after news helicopter crashes in Los Angeles commercial area",0.000597,0.000034,0.000165,0.000129,0.000154,0.000076,0.000026,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/us/nbc-reporter-pilot-among-victims-identified-deadly-los-angeles-helicopter-crash,"NBC reporter, pilot among the victims identified in deadly Los Angeles helicopter crash",0.000500,0.000019,0.000139,0.000072,0.000225,0.000026,0.000022,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/opinion/trace-gallagher-common-sense-alive-america-listen,TRACE GALLAGHER: Common sense is alive in America. We just need to listen,0.001263,0.000020,0.000164,0.000095,0.000708,0.000037,0.000026,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/travel/dad-dies-horrifying-cruise-ship-accident-while-celebrating-sons-wedding,Dad dies after horrifying cruise ship accident while celebrating his son’s wedding,0.002684,0.000017,0.000160,0.000088,0.000495,0.000072,0.000040,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/health/political-fights-can-rip-couples-apart-therapist-shares-3-ways-save-relationship,Political fights can rip couples apart — therapist shares 3 ways to save a relationship,0.001068,0.000026,0.000147,0.000147,0.000235,0.000126,0.000035,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/politics/pence-group-knocks-vance-plan-pay-stay-at-home-parents-9k-per-child,EXCLUSIVE: Pence group knocks Vance plan to pay stay-at-home parents up to $9K per child,0.000829,0.000022,0.000167,0.000088,0.000268,0.000050,0.000030,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxbusiness.com/personal-finance/americans-average-401k-balance-reaches-record-high-fidelity-data-shows,"Americans' average 401(k) balance reaches record high, Fidelity data shows",0.000419,0.000017,0.000103,0.000080,0.000183,0.000028,0.000020,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxbusiness.com/economy/americans-splurged-smarter-summer-micro-vacations-travel-stacking,Americans splurged smarter this summer with micro-vacations and travel stacking,0.001769,0.000017,0.000112,0.000195,0.000718,0.000029,0.000016,100.000000,0.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxbusiness.com/sports/why-college-athletes-should-live-like-college-students-despite-six-figure-nil-deals,Why college athletes should 'live like college students' despite six-figure NIL deals,0.001423,0.000022,0.000253,0.000151,0.000515,0.000049,0.000046,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxbusiness.com/media/how-dolly-parton-built-legacy-giving-beyond-country-music,How Dolly Parton built a legacy of giving beyond country music,0.000548,0.000025,0.000140,0.000114,0.000237,0.000033,0.000025,100.000000,0.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/tech/ios-27-10-iphone-features-youll-want-try-now,iOS 27 is here: 10 iPhone features you’ll want to try now,0.000305,0.000042,0.000217,0.000133,0.000204,0.000047,0.000032,100.000000,0.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/tech/tesla-cybercab-bars-kids-under-13-scrutiny-grows,Tesla Cybercab bars kids under 13 as scrutiny grows,0.001820,0.000036,0.000438,0.000095,0.000331,0.000115,0.000078,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/tech/how-ai-could-transform-cancer-treatment-medicine,How AI could transform cancer treatment and medicine,0.000432,0.000069,0.000367,0.000161,0.000187,0.000080,0.000039,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/outkick/new-trailer-other-mommy-jessica-chastain-reveals-sinister-entity-terrorizing-young-girl,New trailer for 'Other Mommy' with Jessica Chastain reveals a sinister entity terrorizing a young girl,0.012895,0.000042,0.000387,0.000946,0.001707,0.000115,0.000310,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/entertainment/tom-cruise-admits-rumors-about-his-intense-behavior-movie-sets-true,Tom Cruise admits rumors about his 'intense' behavior on movie sets are true,0.001676,0.000022,0.000241,0.000154,0.000726,0.000028,0.000034,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/entertainment/taylor-swift-steals-emmys-spotlight-watches-husband-travis-kelces-chiefs-game-tom-cruise,"Taylor Swift steals Emmys spotlight, watches husband Travis Kelce's Chiefs game with Tom Cruise",0.003550,0.000058,0.001298,0.000099,0.002763,0.000122,0.000214,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxbusiness.com/economy/eu-opens-door-unprecedented-associate-member-status-canada-us-trade-spat,EU opens door to unprecedented 'associate member' status for Canada amid US trade spat,0.000617,0.000020,0.000122,0.000112,0.000273,0.000029,0.000020,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxbusiness.com/sports/cc-sabathia-excited-pitcch-foundations-future-annual-golf-event-raises-over-450k-youth,CC Sabathia excited for PitCCh In Foundation's future as annual golf event raises over $450K for youth,0.000348,0.000030,0.000145,0.000114,0.000149,0.000043,0.000026,100.000000,0.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxbusiness.com/economy/popular-so-delicious-frozen-dessert-recalled-over-possible-stone-contamination,Popular So Delicious frozen dessert recalled over possible stone contamination,0.000641,0.000121,0.001067,0.000218,0.000847,0.000103,0.000075,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxbusiness.com/markets/ford-unveils-2027-f-150-hands-free-towing-first-ever-carhartt-edition,"Ford unveils 2027 F-150 with hands-free towing, first-ever Carhartt edition",0.000306,0.000040,0.000294,0.000097,0.000283,0.000054,0.000034,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/outkick/god-good-ella-langley-reacts-incredible-nine-cma-awards-nominations,'God has been so good to me': Ella Langley reacts to incredible nine CMA Awards nominations,0.000527,0.000022,0.000165,0.000100,0.000167,0.000035,0.000025,100.000000,0.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/politics/el-sayeds-liberal-agenda-clashes-muslim-voters-who-back-him-anyway-male-version-ilhan-omar,El-Sayed’s liberal agenda clashes with Muslim voters who back him anyway: ‘Male version’ of Ilhan Omar,0.011381,0.000450,0.000763,0.013216,0.002047,0.000894,0.000578,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/travel/jesus-crucifixion-account-gets-fresh-look-ancient-ring-tied-pilate-reinterpreted,Jesus' crucifixion account gets fresh look after ancient ring tied to Pilate is reinterpreted,0.002571,0.000058,0.000254,0.000880,0.000557,0.000119,0.000123,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/sports/2026-nascar-cup-series-championship-odds,2026 NASCAR Cup Series Title Odds: Hamlin Favored To Win Chase; Larson Closing In,0.000300,0.000063,0.000323,0.000220,0.000382,0.000071,0.000033,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/outkick-sports/denny-hamlin-says-forward-facing-sonar-professional-bass-fishing-gone-little-overboard,Denny Hamlin says forward-facing sonar in professional bass fishing has gone 'a little overboard',0.000620,0.000021,0.000171,0.000092,0.000269,0.000034,0.000025,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/travel/t-rex-footprints-unearthed-first-ever-discovery-66-million-years-creature-walked-earth,T rex footprints unearthed in first-ever discovery 66 million years after creature walked the Earth,0.000325,0.000045,0.000262,0.000102,0.000200,0.000048,0.000034,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/food-drink/coffee-lovers-have-new-no-1-city-its-not-portland-seattle,Coffee lovers have a new No. 1 city and it's not Portland or Seattle,0.000331,0.000027,0.000157,0.000100,0.000171,0.000035,0.000025,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/us/injured-climber-crawls-through-night-safety-falling-500-feet-down-california-mountain,Injured climber crawls ‘through the night’ to safety after falling 500 feet down California mountain,0.000641,0.000018,0.000130,0.000067,0.000221,0.000035,0.000028,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/entertainment/ed-sheeran-says-he-tried-build-bridge-over-macklemore-tour-spot-before-venues-said-no,Ed Sheeran says he tried to ‘build a bridge’ over Macklemore tour spot before venues said no,0.000370,0.000025,0.000156,0.000090,0.000186,0.000041,0.000024,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/media/michael-rapaport-cheers-macklemore-dropped-ed-sheeran-tour-free-palestine-cry,"Michael Rapaport cheers Macklemore getting dropped from Ed Sheeran's tour, says 'f--- you'",0.937162,0.015926,0.894978,0.002470,0.209937,0.003665,0.033542,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/outkick/how-can-you-fight-during-love-song-riley-green-defuses-crowd-fight-new-mexico-show,'How can you fight during a love song?' Riley Green defuses crowd fight at New Mexico show,0.001775,0.000024,0.000213,0.000189,0.000378,0.000070,0.000039,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/food-drink/60-sourdough-bread-loaf-sparks-outrage-online-would-never-pay-much,$60 sourdough bread loaf sparks outrage online: 'Would never pay that much',0.000713,0.000017,0.000135,0.000075,0.000285,0.000025,0.000022,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/food-drink/roaches-caught-crawling-across-popular-steakhouses-kitchen-floor-viral-employee-video,Roaches caught crawling across popular steakhouse's kitchen floor in viral employee video,0.001933,0.000043,0.000659,0.000126,0.000492,0.000091,0.000137,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/food-drink/baby-boomers-crown-favorite-casual-dining-chain-gen-z-chooses-different-winner,Baby boomers crown their favorite casual dining chain as Gen Z chooses a different winner,0.000937,0.000017,0.000144,0.000101,0.000318,0.000043,0.000027,100.000000,0.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxweather.com/weather-news/flood-thunderstorm-midwest-ohio-valley-plains-september-2026,"Relentless flood threat expected to extend into weekend for millions across Midwest, Ohio Valley",0.000782,0.000036,0.000187,0.000161,0.000239,0.000100,0.000027,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxweather.com/weather-news/atlantic-area-to-watch-tropics-el-nino-forecast,Odds for possible tropical development in the Atlantic fall to low amid brewing 'Super' El Niño,0.000417,0.000025,0.000156,0.000093,0.000184,0.000040,0.000027,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxweather.com/weather-news/rare-tropical-disturbance-gulf-of-california-southwest-flood-threat,"Tropical disturbance fuels most active, dangerous monsoon day this year, Four Corners face major flood threat",0.000471,0.000029,0.000225,0.000085,0.000218,0.000041,0.000027,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxweather.com/weather-news/weeklong-storms-drench-florida-heavy-rain-thunderstorms,"Multiday washout targets Florida as heavy downpours, thunderstorms linger through weekend",0.000892,0.000024,0.000092,0.000229,0.000195,0.000091,0.000025,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/video/6405129294112,"Fox News At Night - Tuesday, September 15",0.000341,0.000337,0.002704,0.000579,0.003302,0.000212,0.000115,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/video/6405128731112,"Hannity - Tuesday, September 15",0.000326,0.000128,0.001070,0.000224,0.000972,0.000103,0.000063,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/video/6405123427112,"Gutfeld! - Tuesday, September 15",0.000774,0.001599,0.015408,0.002765,0.014709,0.000878,0.000376,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/video/6405119428112,"The Ingraham Angle - Tuesday, September 15",0.000472,0.000058,0.000504,0.000170,0.000669,0.000056,0.000038,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/world/former-syrian-president-assad-sentenced-death-absentia,Former Syrian President Assad sentenced to death in absentia,0.069252,0.000142,0.000565,0.004844,0.002111,0.013884,0.000136,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/politics/watch-hearing-turmoil-jasmine-crockett-unloads-mlks-niece-wild-racially-charged-rant,WATCH: Hearing turmoil as Jasmine Crockett unloads on MLK's niece in wild racially-charged rant,0.072449,0.000056,0.000450,0.000514,0.024996,0.000990,0.000695,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/outkick-sports/stefon-diggs-felony-strangulation-trial-begins-nfl-receiver-denying-everything,Stefon Diggs felony strangulation trial begins with NFL receiver denying everything,0.002045,0.000022,0.000231,0.000138,0.000497,0.000069,0.000064,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/sports/identities-revealed-pickleball-players-died-plane-crash-traveling-tournament,Identities of pickleball players killed in plane crash on way to tournament released,0.003191,0.000043,0.000311,0.000270,0.000366,0.000183,0.000039,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/media/fun-fact-africa-larger-than-u-s-china-india-mexico-most-europe-combined,"Fun fact: Stardust extracted from the Murchison meteorite is 7 billion years old, predating our sun",0.000779,0.000026,0.000240,0.000089,0.000343,0.000034,0.000028,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/media/ms-rachel-backlash-gaza-posts-doesnt-faze-calls-out-celebrity-silence,Ms Rachel says backlash over her Gaza posts 'doesn't faze' her as she calls out celebrity silence,0.002178,0.000014,0.000134,0.000255,0.000548,0.000029,0.000029,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/media/cnn-nbc-cbs-interviewing-viral-ai-actress-tilly-norwood-raises-eyebrows-critics,"CNN, NBC, CBS interviewing viral AI 'actress' Tilly Norwood raises eyebrows among critics",0.001363,0.000025,0.000188,0.000153,0.000548,0.000027,0.000044,100.000000,0.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/media/anti-israel-activist-mahmoud-khalil-sues-columbia-university-citing-deliberate-indifference-palestinians,Anti-Israel activist Mahmoud Khalil sues Columbia University citing 'deliberate indifference' to Palestinians,0.011103,0.000075,0.000631,0.005392,0.001773,0.000111,0.000054,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/outkick-sports/macklemore-ban-robert-kraft-draws-fire-aoc-cair-advocate-free-speech-convenient,Macklemore ban by Robert Kraft draws fire from AOC and CAIR who advocate for free speech only when convenient,0.000929,0.000024,0.000181,0.000107,0.000322,0.000064,0.000026,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/politics/jim-jordan-subpoenas-blue-state-das-accused-preferential-treatment-illegal-immigrant-criminals,Jim Jordan subpoenas blue state DAs accused of 'preferential treatment' for illegal immigrant criminals,0.190898,0.000041,0.000240,0.101823,0.019452,0.000496,0.000126,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/politics/trump-dhs-hits-16-straight-months-0-releases-border,Trump DHS hits 16 straight months with 0 releases at the border,0.000902,0.000021,0.000201,0.000093,0.000355,0.000039,0.000025,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/politics/washington-democrat-claims-majority-recent-dhs-arrestees-posed-no-threat-public-safety,Washington Democrat claims majority of recent DHS arrestees posed 'no threat to public safety',0.000478,0.000020,0.000107,0.000099,0.000171,0.000032,0.000021,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/entertainment/meghan-markles-future-depends-netflix-rescues-royals-ringside-seat-experts,Meghan Markle's future depends on Netflix rescue as royals have 'ringside seat': experts,0.000887,0.000020,0.000160,0.000134,0.000334,0.000040,0.000037,0.000000,100.000000,0.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/entertainment/prince-andrews-jeffrey-epstein-link-disgraced-duke-petrified-step-foot,Prince Andrew's Jeffrey Epstein link has disgraced duke 'petrified' to step foot on US soil: expert,0.021981,0.000042,0.001114,0.000202,0.009879,0.000138,0.000167,0.000000,0.000000,100.000000
Fox News,en,2026-09-16T16:14:30.906546+00:00,https://www.foxnews.com/entertainment/prince-harry-warned-keep-head-down-president-trump-suggests-safe-deportation-experts,Prince Harry warned to keep head down after President Trump suggests he's safe from deportation: experts,0.001649,0.000012,0.000082,0.000143,0.000477,0.000049,0.000021,0.000000,100.000000,0.000000
